x_c,y_c,Ri,rho,u,v,p,T
-8.55951e-06,3.24292e-05,0,0.116124,208.331,0,10000,300
-7.82971e-06,3.26131e-05,0,0.116124,208.331,0,10000,300
-7.09596e-06,3.27805e-05,0,0.116124,208.331,0,10000,300
-6.35864e-06,3.29315e-05,0,0.116124,208.331,0,10000,300
-5.61813e-06,3.30659e-05,0,0.116124,208.331,0,10000,300
-4.87477e-06,3.31836e-05,0,0.116124,208.331,0,10000,300
-4.12897e-06,3.32846e-05,0,0.116124,208.331,0,10000,300
-3.38109e-06,3.33689e-05,0,0.116124,208.331,0,10000,300
-2.6315e-06,3.34364e-05,0,0.116124,208.331,0,10000,300
-1.88059e-06,3.3487e-05,0,0.116124,208.331,0,10000,300
-1.12873e-06,3.35208e-05,0,0.116124,208.331,0,10000,300
-3.76307e-07,3.35376e-05,0,0.116124,208.331,0,10000,300
-2.77092e-05,3.1091e-07,0,0.116124,208.331,0,10000,300
-2.76953e-05,9.32572e-07,0,0.116124,208.331,0,10000,300
-2.76674e-05,1.55376e-06,0,0.116124,208.331,0,10000,300
-2.76255e-05,2.17418e-06,0,0.116124,208.331,0,10000,300
-2.75698e-05,2.7935e-06,0,0.116124,208.331,0,10000,300
-2.75002e-05,3.41141e-06,0,0.116124,208.331,0,10000,300
-2.74167e-05,4.0276e-06,0,0.116124,208.331,0,10000,300
-2.73194e-05,4.64176e-06,0,0.116124,208.331,0,10000,300
-2.72084e-05,5.25359e-06,0,0.116124,208.331,0,10000,300
-2.70837e-05,5.86277e-06,0,0.116124,208.331,0,10000,300
-2.69453e-05,6.469e-06,0,0.116124,208.331,0,10000,300
-2.67934e-05,7.07197e-06,0,0.116124,208.331,0,10000,300
-2.6628e-05,7.67138e-06,0,0.116124,208.331,0,10000,300
-2.64491e-05,8.26693e-06,0,0.116124,208.331,0,10000,300
-2.62569e-05,8.8583e-06,0,0.116124,208.331,0,10000,300
-2.60516e-05,9.44524e-06,0,0.116124,208.331,0,10000,300
-2.58331e-05,1.00274e-05,0,0.116124,208.331,0,10000,300
-2.56016e-05,1.06045e-05,0,0.116124,208.331,0,10000,300
-2.53572e-05,1.11763e-05,0,0.116124,208.331,0,10000,300
-2.51001e-05,1.17425e-05,0,0.116124,208.331,0,10000,300
-2.48303e-05,1.23027e-05,0,0.116124,208.331,0,10000,300
-2.4548e-05,1.28568e-05,0,0.116124,208.331,0,10000,300
-2.42533e-05,1.34043e-05,0,0.116124,208.331,0,10000,300
-2.39464e-05,1.39451e-05,0,0.116124,208.331,0,10000,300
-2.36275e-05,1.44789e-05,0,0.116124,208.331,0,10000,300
-2.32966e-05,1.50054e-05,0,0.116124,208.331,0,10000,300
-2.29541e-05,1.55244e-05,0,0.116124,208.331,0,10000,300
-2.26e-05,1.60355e-05,0,0.116124,208.331,0,10000,300
-2.22345e-05,1.65386e-05,0,0.116124,208.331,0,10000,300
-2.18578e-05,1.70333e-05,0,0.116124,208.331,0,10000,300
-2.14701e-05,1.75195e-05,0,0.116124,208.331,0,10000,300
-2.10716e-05,1.79969e-05,0,0.116124,208.331,0,10000,300
-2.06624e-05,1.84651e-05,0,0.116124,208.331,0,10000,300
-2.02429e-05,1.89241e-05,0,0.116124,208.331,0,10000,300
-1.98132e-05,1.93736e-05,0,0.116124,208.331,0,10000,300
-1.93736e-05,1.98132e-05,0,0.116124,208.331,0,10000,300
-1.89241e-05,2.02429e-05,0,0.116124,208.331,0,10000,300
-1.84651e-05,2.06625e-05,0,0.116124,208.331,0,10000,300
-1.79969e-05,2.10716e-05,0,0.116124,208.331,0,10000,300
-1.75195e-05,2.14701e-05,0,0.116124,208.331,0,10000,300
-1.70334e-05,2.18578e-05,0,0.116124,208.331,0,10000,300
-1.65386e-05,2.22345e-05,0,0.116124,208.331,0,10000,300
-1.60355e-05,2.26e-05,0,0.116124,208.331,0,10000,300
-1.55244e-05,2.29541e-05,0,0.116124,208.331,0,10000,300
-1.50054e-05,2.32966e-05,0,0.116124,208.331,0,10000,300
-1.44789e-05,2.36275e-05,0,0.116124,208.331,0,10000,300
-1.39451e-05,2.39464e-05,0,0.116124,208.331,0,10000,300
-1.34043e-05,2.42533e-05,0,0.116124,208.331,0,10000,300
-1.28568e-05,2.4548e-05,0,0.116124,208.331,0,10000,300
-1.23027e-05,2.48302e-05,0,0.116124,208.331,0,10000,300
-1.17425e-05,2.51001e-05,0,0.116124,208.331,0,10000,300
-1.11763e-05,2.53572e-05,0,0.116124,208.331,0,10000,300
-1.06045e-05,2.56016e-05,0,0.116124,208.331,0,10000,300
-1.00274e-05,2.58331e-05,0,0.116124,208.331,0,10000,300
-9.44524e-06,2.60516e-05,0,0.116124,208.331,0,10000,300
-8.8583e-06,2.62569e-05,0,0.116124,208.331,0,10000,300
-8.26693e-06,2.64491e-05,0,0.116124,208.331,0,10000,300
-7.67138e-06,2.6628e-05,0,0.116124,208.331,0,10000,300
-7.07197e-06,2.67934e-05,0,0.116124,208.331,0,10000,300
-6.469e-06,2.69453e-05,0,0.116124,208.331,0,10000,300
-5.86277e-06,2.70837e-05,0,0.116124,208.331,0,10000,300
-5.25359e-06,2.72084e-05,0,0.116124,208.331,0,10000,300
-4.64176e-06,2.73194e-05,0,0.116124,208.331,0,10000,300
-4.0276e-06,2.74167e-05,0,0.116124,208.331,0,10000,300
-3.4114e-06,2.75002e-05,0,0.116124,208.331,0,10000,300
-2.7935e-06,2.75698e-05,0,0.116124,208.331,0,10000,300
-2.17418e-06,2.76256e-05,0,0.116124,208.331,0,10000,300
-1.55376e-06,2.76674e-05,0,0.116124,208.331,0,10000,300
-9.32572e-07,2.76953e-05,0,0.116124,208.331,0,10000,300
-3.1091e-07,2.77092e-05,0,0.116124,208.331,0,10000,300
-2.28522e-05,2.56412e-07,0,0.116124,208.331,0,10000,300
-2.28407e-05,7.69106e-07,0,0.116124,208.331,0,10000,300
-2.28177e-05,1.28141e-06,0,0.116124,208.331,0,10000,300
-2.27832e-05,1.79308e-06,0,0.116124,208.331,0,10000,300
-2.27372e-05,2.30384e-06,0,0.116124,208.331,0,10000,300
-2.26798e-05,2.81343e-06,0,0.116124,208.331,0,10000,300
-2.2611e-05,3.32162e-06,0,0.116124,208.331,0,10000,300
-2.25308e-05,3.82813e-06,0,0.116124,208.331,0,10000,300
-2.24392e-05,4.33271e-06,0,0.116124,208.331,0,10000,300
-2.23363e-05,4.83511e-06,0,0.116124,208.331,0,10000,300
-2.22222e-05,5.33507e-06,0,0.116124,208.331,0,10000,300
-2.20969e-05,5.83236e-06,0,0.116124,208.331,0,10000,300
-2.19605e-05,6.3267e-06,0,0.116124,208.331,0,10000,300
-2.18129e-05,6.81786e-06,0,0.116124,208.331,0,10000,300
-2.16545e-05,7.30558e-06,0,0.116124,208.331,0,10000,300
-2.14851e-05,7.78963e-06,0,0.116124,208.331,0,10000,300
-2.13049e-05,8.26975e-06,0,0.116124,208.331,0,10000,300
-2.1114e-05,8.74571e-06,0,0.116124,208.331,0,10000,300
-2.09124e-05,9.21727e-06,0,0.116124,208.331,0,10000,300
-2.07004e-05,9.6842e-06,0,0.116124,208.331,0,10000,300
-2.04779e-05,1.01462e-05,0,0.116124,208.331,0,10000,300
-2.02451e-05,1.06031e-05,0,0.116124,208.331,0,10000,300
-2.0002e-05,1.10547e-05,0,0.116124,208.331,0,10000,300
-1.9749e-05,1.15007e-05,0,0.116124,208.331,0,10000,300
-1.94859e-05,1.1941e-05,0,0.116124,208.331,0,10000,300
-1.92131e-05,1.23752e-05,0,0.116124,208.331,0,10000,300
-1.89306e-05,1.28032e-05,0,0.116124,208.331,0,10000,300
-1.86385e-05,1.32247e-05,0,0.116124,208.331,0,10000,300
-1.83371e-05,1.36396e-05,0,0.116124,208.331,0,10000,300
-1.80264e-05,1.40477e-05,0,0.116124,208.331,0,10000,300
-1.77067e-05,1.44486e-05,0,0.116124,208.331,0,10000,300
-1.73781e-05,1.48423e-05,0,0.116124,208.331,0,10000,300
-1.70406e-05,1.52285e-05,0,0.116124,208.331,0,10000,300
-1.66946e-05,1.5607e-05,0,0.116124,208.331,0,10000,300
-1.63403e-05,1.59777e-05,0,0.116124,208.331,0,10000,300
-1.59777e-05,1.63403e-05,0,0.116124,208.331,0,10000,300
-1.5607e-05,1.66947e-05,0,0.116124,208.331,0,10000,300
-1.52284e-05,1.70406e-05,0,0.116124,208.331,0,10000,300
-1.48423e-05,1.73781e-05,0,0.116124,208.331,0,10000,300
-1.44486e-05,1.77067e-05,0,0.116124,208.331,0,10000,300
-1.40476e-05,1.80264e-05,0,0.116124,208.331,0,10000,300
-1.36396e-05,1.83371e-05,0,0.116124,208.331,0,10000,300
-1.32247e-05,1.86385e-05,0,0.116124,208.331,0,10000,300
-1.28032e-05,1.89306e-05,0,0.116124,208.331,0,10000,300
-1.23752e-05,1.92131e-05,0,0.116124,208.331,0,10000,300
-1.1941e-05,1.94859e-05,0,0.116124,208.331,0,10000,300
-1.15007e-05,1.9749e-05,0,0.116124,208.331,0,10000,300
-1.10547e-05,2.0002e-05,0,0.116124,208.331,0,10000,300
-1.06031e-05,2.02451e-05,0,0.116124,208.331,0,10000,300
-1.01462e-05,2.04779e-05,0,0.116124,208.331,0,10000,300
-9.6842e-06,2.07004e-05,0,0.116124,208.331,0,10000,300
-9.21727e-06,2.09124e-05,0,0.116124,208.331,0,10000,300
-8.74571e-06,2.1114e-05,0,0.116124,208.331,0,10000,300
-8.26975e-06,2.13049e-05,0,0.116124,208.331,0,10000,300
-7.78963e-06,2.14851e-05,0,0.116124,208.331,0,10000,300
-7.30558e-06,2.16545e-05,0,0.116124,208.331,0,10000,300
-6.81785e-06,2.1813e-05,0,0.116124,208.331,0,10000,300
-6.3267e-06,2.19605e-05,0,0.116124,208.331,0,10000,300
-5.83236e-06,2.20969e-05,0,0.116124,208.331,0,10000,300
-5.33508e-06,2.22222e-05,0,0.116124,208.331,0,10000,300
-4.83511e-06,2.23363e-05,0,0.116124,208.331,0,10000,300
-4.33271e-06,2.24392e-05,0,0.116124,208.331,0,10000,300
-3.82813e-06,2.25308e-05,0,0.116124,208.331,0,10000,300
-3.32161e-06,2.2611e-05,0,0.116124,208.331,0,10000,300
-2.81343e-06,2.26798e-05,0,0.116124,208.331,0,10000,300
-2.30384e-06,2.27372e-05,0,0.116124,208.331,0,10000,300
-1.79308e-06,2.27832e-05,0,0.116124,208.331,0,10000,300
-1.28141e-06,2.28177e-05,0,0.116124,208.331,0,10000,300
-7.69106e-07,2.28407e-05,0,0.116124,208.331,0,10000,300
-2.56412e-07,2.28522e-05,0,0.116124,208.331,0,10000,300
-1.88047e-05,2.10997e-07,0,0.116124,208.331,0,10000,300
-1.87952e-05,6.32884e-07,0,0.116124,208.331,0,10000,300
-1.87763e-05,1.05446e-06,0,0.116124,208.331,0,10000,300
-1.87479e-05,1.47549e-06,0,0.116124,208.331,0,10000,300
-1.871e-05,1.89578e-06,0,0.116124,208.331,0,10000,300
-1.86628e-05,2.31513e-06,0,0.116124,208.331,0,10000,300
-1.86062e-05,2.7333e-06,0,0.116124,208.331,0,10000,300
-1.85402e-05,3.1501e-06,0,0.116124,208.331,0,10000,300
-1.84648e-05,3.56531e-06,0,0.116124,208.331,0,10000,300
-1.83802e-05,3.97873e-06,0,0.116124,208.331,0,10000,300
-1.82863e-05,4.39014e-06,0,0.116124,208.331,0,10000,300
-1.81831e-05,4.79934e-06,0,0.116124,208.331,0,10000,300
-1.80709e-05,5.20613e-06,0,0.116124,208.331,0,10000,300
-1.79495e-05,5.61029e-06,0,0.116124,208.331,0,10000,300
-1.78191e-05,6.01163e-06,0,0.116124,208.331,0,10000,300
-1.76797e-05,6.40995e-06,0,0.116124,208.331,0,10000,300
-1.75314e-05,6.80504e-06,0,0.116124,208.331,0,10000,300
-1.73743e-05,7.19669e-06,0,0.116124,208.331,0,10000,300
-1.72085e-05,7.58473e-06,0,0.116124,208.331,0,10000,300
-1.7034e-05,7.96894e-06,0,0.116124,208.331,0,10000,300
-1.68509e-05,8.34914e-06,0,0.116124,208.331,0,10000,300
-1.66593e-05,8.72514e-06,0,0.116124,208.331,0,10000,300
-1.64593e-05,9.09675e-06,0,0.116124,208.331,0,10000,300
-1.62511e-05,9.46379e-06,0,0.116124,208.331,0,10000,300
-1.60346e-05,9.82605e-06,0,0.116124,208.331,0,10000,300
-1.58101e-05,1.01833e-05,0,0.116124,208.331,0,10000,300
-1.55776e-05,1.05355e-05,0,0.116124,208.331,0,10000,300
-1.53373e-05,1.08824e-05,0,0.116124,208.331,0,10000,300
-1.50893e-05,1.12238e-05,0,0.116124,208.331,0,10000,300
-1.48336e-05,1.15596e-05,0,0.116124,208.331,0,10000,300
-1.45705e-05,1.18895e-05,0,0.116124,208.331,0,10000,300
-1.43001e-05,1.22135e-05,0,0.116124,208.331,0,10000,300
-1.40224e-05,1.25313e-05,0,0.116124,208.331,0,10000,300
-1.37378e-05,1.28427e-05,0,0.116124,208.331,0,10000,300
-1.34461e-05,1.31477e-05,0,0.116124,208.331,0,10000,300
-1.31477e-05,1.34461e-05,0,0.116124,208.331,0,10000,300
-1.28427e-05,1.37377e-05,0,0.116124,208.331,0,10000,300
-1.25313e-05,1.40224e-05,0,0.116124,208.331,0,10000,300
-1.22135e-05,1.43001e-05,0,0.116124,208.331,0,10000,300
-1.18895e-05,1.45706e-05,0,0.116124,208.331,0,10000,300
-1.15596e-05,1.48336e-05,0,0.116124,208.331,0,10000,300
-1.12238e-05,1.50893e-05,0,0.116124,208.331,0,10000,300
-1.08824e-05,1.53373e-05,0,0.116124,208.331,0,10000,300
-1.05355e-05,1.55776e-05,0,0.116124,208.331,0,10000,300
-1.01833e-05,1.58101e-05,0,0.116124,208.331,0,10000,300
-9.82605e-06,1.60346e-05,0,0.116124,208.331,0,10000,300
-9.46379e-06,1.62511e-05,0,0.116124,208.331,0,10000,300
-9.09675e-06,1.64593e-05,0,0.116124,208.331,0,10000,300
-8.72514e-06,1.66593e-05,0,0.116124,208.331,0,10000,300
-8.34915e-06,1.68509e-05,0,0.116124,208.331,0,10000,300
-7.96894e-06,1.7034e-05,0,0.116124,208.331,0,10000,300
-7.58473e-06,1.72085e-05,0,0.116124,208.331,0,10000,300
-7.19669e-06,1.73743e-05,0,0.116124,208.331,0,10000,300
-6.80504e-06,1.75315e-05,0,0.116124,208.331,0,10000,300
-6.40995e-06,1.76797e-05,0,0.116124,208.331,0,10000,300
-6.01163e-06,1.78191e-05,0,0.116124,208.331,0,10000,300
-5.61029e-06,1.79495e-05,0,0.116124,208.331,0,10000,300
-5.20613e-06,1.80709e-05,0,0.116124,208.331,0,10000,300
-4.79934e-06,1.81831e-05,0,0.116124,208.331,0,10000,300
-4.39014e-06,1.82863e-05,0,0.116124,208.331,0,10000,300
-3.97873e-06,1.83802e-05,0,0.116124,208.331,0,10000,300
-3.56531e-06,1.84648e-05,0,0.116124,208.331,0,10000,300
-3.1501e-06,1.85402e-05,0,0.116124,208.331,0,10000,300
-2.7333e-06,1.86062e-05,0,0.116124,208.331,0,10000,300
-2.31513e-06,1.86628e-05,0,0.116124,208.331,0,10000,300
-1.89578e-06,1.871e-05,0,0.116124,208.331,0,10000,300
-1.47549e-06,1.87479e-05,0,0.116124,208.331,0,10000,300
-1.05446e-06,1.87763e-05,0,0.116124,208.331,0,10000,300
-6.32884e-07,1.87952e-05,0,0.116124,208.331,0,10000,300
-2.10997e-07,1.88047e-05,0,0.116124,208.331,0,10000,300
-1.54317e-05,1.73151e-07,0,0.116124,208.331,0,10000,300
-1.54239e-05,5.19366e-07,0,0.116124,208.331,0,10000,300
-1.54084e-05,8.6532e-07,0,0.116124,208.331,0,10000,300
-1.53851e-05,1.21084e-06,0,0.116124,208.331,0,10000,300
-1.53541e-05,1.55574e-06,0,0.116124,208.331,0,10000,300
-1.53153e-05,1.89987e-06,0,0.116124,208.331,0,10000,300
-1.52688e-05,2.24304e-06,0,0.116124,208.331,0,10000,300
-1.52147e-05,2.58507e-06,0,0.116124,208.331,0,10000,300
-1.51529e-05,2.92581e-06,0,0.116124,208.331,0,10000,300
-1.50834e-05,3.26508e-06,0,0.116124,208.331,0,10000,300
-1.50063e-05,3.60269e-06,0,0.116124,208.331,0,10000,300
-1.49217e-05,3.9385e-06,0,0.116124,208.331,0,10000,300
-1.48296e-05,4.27232e-06,0,0.116124,208.331,0,10000,300
-1.473e-05,4.60399e-06,0,0.116124,208.331,0,10000,300
-1.4623e-05,4.93334e-06,0,0.116124,208.331,0,10000,300
-1.45086e-05,5.26022e-06,0,0.116124,208.331,0,10000,300
-1.43869e-05,5.58444e-06,0,0.116124,208.331,0,10000,300
-1.4258e-05,5.90585e-06,0,0.116124,208.331,0,10000,300
-1.41218e-05,6.22428e-06,0,0.116124,208.331,0,10000,300
-1.39787e-05,6.53958e-06,0,0.116124,208.331,0,10000,300
-1.38284e-05,6.85158e-06,0,0.116124,208.331,0,10000,300
-1.36712e-05,7.16014e-06,0,0.116124,208.331,0,10000,300
-1.35071e-05,7.46509e-06,0,0.116124,208.331,0,10000,300
-1.33361e-05,7.76629e-06,0,0.116124,208.331,0,10000,300
-1.31585e-05,8.06357e-06,0,0.116124,208.331,0,10000,300
-1.29743e-05,8.35679e-06,0,0.116124,208.331,0,10000,300
-1.27835e-05,8.64581e-06,0,0.116124,208.331,0,10000,300
-1.25863e-05,8.93047e-06,0,0.116124,208.331,0,10000,300
-1.23827e-05,9.21064e-06,0,0.116124,208.331,0,10000,300
-1.2173e-05,9.48618e-06,0,0.116124,208.331,0,10000,300
-1.19571e-05,9.75693e-06,0,0.116124,208.331,0,10000,300
-1.17351e-05,1.00228e-05,0,0.116124,208.331,0,10000,300
-1.15073e-05,1.02836e-05,0,0.116124,208.331,0,10000,300
-1.12737e-05,1.05392e-05,0,0.116124,208.331,0,10000,300
-1.10343e-05,1.07895e-05,0,0.116124,208.331,0,10000,300
-1.07895e-05,1.10343e-05,0,0.116124,208.331,0,10000,300
-1.05392e-05,1.12737e-05,0,0.116124,208.331,0,10000,300
-1.02836e-05,1.15073e-05,0,0.116124,208.331,0,10000,300
-1.00228e-05,1.17351e-05,0,0.116124,208.331,0,10000,300
-9.75693e-06,1.19571e-05,0,0.116124,208.331,0,10000,300
-9.48618e-06,1.2173e-05,0,0.116124,208.331,0,10000,300
-9.21064e-06,1.23827e-05,0,0.116124,208.331,0,10000,300
-8.93047e-06,1.25863e-05,0,0.116124,208.331,0,10000,300
-8.64581e-06,1.27835e-05,0,0.116124,208.331,0,10000,300
-8.35679e-06,1.29743e-05,0,0.116124,208.331,0,10000,300
-8.06357e-06,1.31585e-05,0,0.116124,208.331,0,10000,300
-7.76629e-06,1.33361e-05,0,0.116124,208.331,0,10000,300
-7.46509e-06,1.35071e-05,0,0.116124,208.331,0,10000,300
-7.16014e-06,1.36712e-05,0,0.116124,208.331,0,10000,300
-6.85158e-06,1.38284e-05,0,0.116124,208.331,0,10000,300
-6.53958e-06,1.39787e-05,0,0.116124,208.331,0,10000,300
-6.22428e-06,1.41218e-05,0,0.116124,208.331,0,10000,300
-5.90585e-06,1.4258e-05,0,0.116124,208.331,0,10000,300
-5.58444e-06,1.43869e-05,0,0.116124,208.331,0,10000,300
-5.26021e-06,1.45086e-05,0,0.116124,208.331,0,10000,300
-4.93334e-06,1.4623e-05,0,0.116124,208.331,0,10000,300
-4.60399e-06,1.473e-05,0,0.116124,208.331,0,10000,300
-4.27232e-06,1.48296e-05,0,0.116124,208.331,0,10000,300
-3.9385e-06,1.49217e-05,0,0.116124,208.331,0,10000,300
-3.60269e-06,1.50063e-05,0,0.116124,208.331,0,10000,300
-3.26508e-06,1.50834e-05,0,0.116124,208.331,0,10000,300
-2.92581e-06,1.51529e-05,0,0.116124,208.331,0,10000,300
-2.58507e-06,1.52147e-05,0,0.116124,208.331,0,10000,300
-2.24304e-06,1.52688e-05,0,0.116124,208.331,0,10000,300
-1.89987e-06,1.53153e-05,0,0.116124,208.331,0,10000,300
-1.55574e-06,1.53541e-05,0,0.116124,208.331,0,10000,300
-1.21084e-06,1.53851e-05,0,0.116124,208.331,0,10000,300
-8.6532e-07,1.54084e-05,0,0.116124,208.331,0,10000,300
-5.19366e-07,1.54239e-05,0,0.116124,208.331,0,10000,300
-1.73151e-07,1.54317e-05,0,0.116124,208.331,0,10000,300
-1.26209e-05,1.41613e-07,0,0.116124,208.331,0,10000,300
-1.26146e-05,4.24767e-07,0,0.116124,208.331,0,10000,300
-1.26019e-05,7.07707e-07,0,0.116124,208.331,0,10000,300
-1.25829e-05,9.90293e-07,0,0.116124,208.331,0,10000,300
-1.25574e-05,1.27238e-06,0,0.116124,208.331,0,10000,300
-1.25257e-05,1.55382e-06,0,0.116124,208.331,0,10000,300
-1.24877e-05,1.83448e-06,0,0.116124,208.331,0,10000,300
-1.24434e-05,2.11422e-06,0,0.116124,208.331,0,10000,300
-1.23929e-05,2.3929e-06,0,0.116124,208.331,0,10000,300
-1.2336e-05,2.67037e-06,0,0.116124,208.331,0,10000,300
-1.2273e-05,2.94649e-06,0,0.116124,208.331,0,10000,300
-1.22038e-05,3.22113e-06,0,0.116124,208.331,0,10000,300
-1.21285e-05,3.49415e-06,0,0.116124,208.331,0,10000,300
-1.2047e-05,3.76541e-06,0,0.116124,208.331,0,10000,300
-1.19595e-05,4.03477e-06,0,0.116124,208.331,0,10000,300
-1.18659e-05,4.30211e-06,0,0.116124,208.331,0,10000,300
-1.17664e-05,4.56727e-06,0,0.116124,208.331,0,10000,300
-1.16609e-05,4.83014e-06,0,0.116124,208.331,0,10000,300
-1.15496e-05,5.09057e-06,0,0.116124,208.331,0,10000,300
-1.14325e-05,5.34844e-06,0,0.116124,208.331,0,10000,300
-1.13097e-05,5.60362e-06,0,0.116124,208.331,0,10000,300
-1.11811e-05,5.85597e-06,0,0.116124,208.331,0,10000,300
-1.10469e-05,6.10538e-06,0,0.116124,208.331,0,10000,300
-1.09071e-05,6.35171e-06,0,0.116124,208.331,0,10000,300
-1.07618e-05,6.59485e-06,0,0.116124,208.331,0,10000,300
-1.06111e-05,6.83466e-06,0,0.116124,208.331,0,10000,300
-1.04551e-05,7.07104e-06,0,0.116124,208.331,0,10000,300
-1.02938e-05,7.30385e-06,0,0.116124,208.331,0,10000,300
-1.01273e-05,7.53298e-06,0,0.116124,208.331,0,10000,300
-9.95574e-06,7.75832e-06,0,0.116124,208.331,0,10000,300
-9.77916e-06,7.97976e-06,0,0.116124,208.331,0,10000,300
-9.59764e-06,8.19717e-06,0,0.116124,208.331,0,10000,300
-9.4113e-06,8.41047e-06,0,0.116124,208.331,0,10000,300
-9.22023e-06,8.61952e-06,0,0.116124,208.331,0,10000,300
-9.0245e-06,8.82423e-06,0,0.116124,208.331,0,10000,300
-8.82423e-06,9.0245e-06,0,0.116124,208.331,0,10000,300
-8.61952e-06,9.22023e-06,0,0.116124,208.331,0,10000,300
-8.41047e-06,9.4113e-06,0,0.116124,208.331,0,10000,300
-8.19717e-06,9.59764e-06,0,0.116124,208.331,0,10000,300
-7.97976e-06,9.77916e-06,0,0.116124,208.331,0,10000,300
-7.75832e-06,9.95574e-06,0,0.116124,208.331,0,10000,300
-7.53298e-06,1.01273e-05,0,0.116124,208.331,0,10000,300
-7.30385e-06,1.02938e-05,0,0.116124,208.331,0,10000,300
-7.07104e-06,1.04551e-05,0,0.116124,208.331,0,10000,300
-6.83466e-06,1.06111e-05,0,0.116124,208.331,0,10000,300
-6.59485e-06,1.07618e-05,0,0.116124,208.331,0,10000,300
-6.35171e-06,1.09071e-05,0,0.116124,208.331,0,10000,300
-6.10538e-06,1.10469e-05,0,0.116124,208.331,0,10000,300
-5.85597e-06,1.11811e-05,0,0.116124,208.331,0,10000,300
-5.60362e-06,1.13097e-05,0,0.116124,208.331,0,10000,300
-5.34844e-06,1.14325e-05,0,0.116124,208.331,0,10000,300
-5.09057e-06,1.15496e-05,0,0.116124,208.331,0,10000,300
-4.83014e-06,1.1661e-05,0,0.116124,208.331,0,10000,300
-4.56727e-06,1.17664e-05,0,0.116124,208.331,0,10000,300
-4.30211e-06,1.18659e-05,0,0.116124,208.331,0,10000,300
-4.03477e-06,1.19595e-05,0,0.116124,208.331,0,10000,300
-3.76541e-06,1.2047e-05,0,0.116124,208.331,0,10000,300
-3.49415e-06,1.21285e-05,0,0.116124,208.331,0,10000,300
-3.22113e-06,1.22038e-05,0,0.116124,208.331,0,10000,300
-2.94649e-06,1.2273e-05,0,0.116124,208.331,0,10000,300
-2.67037e-06,1.2336e-05,0,0.116124,208.331,0,10000,300
-2.3929e-06,1.23929e-05,0,0.116124,208.331,0,10000,300
-2.11422e-06,1.24434e-05,0,0.116124,208.331,0,10000,300
-1.83448e-06,1.24877e-05,0,0.116124,208.331,0,10000,300
-1.55382e-06,1.25257e-05,0,0.116124,208.331,0,10000,300
-1.27238e-06,1.25575e-05,0,0.116124,208.331,0,10000,300
-9.90293e-07,1.25829e-05,0,0.116124,208.331,0,10000,300
-7.07707e-07,1.26019e-05,0,0.116124,208.331,0,10000,300
-4.24767e-07,1.26146e-05,0,0.116124,208.331,0,10000,300
-1.41613e-07,1.26209e-05,0,0.116124,208.331,0,10000,300
-1.02787e-05,1.15331e-07,0,0.116124,208.331,0,10000,300
-1.02735e-05,3.45935e-07,0,0.116124,208.331,0,10000,300
-1.02631e-05,5.76364e-07,0,0.116124,208.331,0,10000,300
-1.02476e-05,8.06504e-07,0,0.116124,208.331,0,10000,300
-1.02269e-05,1.03624e-06,0,0.116124,208.331,0,10000,300
-1.02011e-05,1.26545e-06,0,0.116124,208.331,0,10000,300
-1.01701e-05,1.49402e-06,0,0.116124,208.331,0,10000,300
-1.0134e-05,1.72185e-06,0,0.116124,208.331,0,10000,300
-1.00929e-05,1.9488e-06,0,0.116124,208.331,0,10000,300
-1.00466e-05,2.17477e-06,0,0.116124,208.331,0,10000,300
-9.99527e-06,2.39965e-06,0,0.116124,208.331,0,10000,300
-9.93891e-06,2.62332e-06,0,0.116124,208.331,0,10000,300
-9.87755e-06,2.84567e-06,0,0.116124,208.331,0,10000,300
-9.81122e-06,3.06659e-06,0,0.116124,208.331,0,10000,300
-9.73992e-06,3.28596e-06,0,0.116124,208.331,0,10000,300
-9.66375e-06,3.50368e-06,0,0.116124,208.331,0,10000,300
-9.5827e-06,3.71963e-06,0,0.116124,208.331,0,10000,300
-9.49681e-06,3.93371e-06,0,0.116124,208.331,0,10000,300
-9.40615e-06,4.14581e-06,0,0.116124,208.331,0,10000,300
-9.31077e-06,4.35583e-06,0,0.116124,208.331,0,10000,300
-9.21071e-06,4.56364e-06,0,0.116124,208.331,0,10000,300
-9.10599e-06,4.76917e-06,0,0.116124,208.331,0,10000,300
-8.99667e-06,4.97228e-06,0,0.116124,208.331,0,10000,300
-8.88284e-06,5.1729e-06,0,0.116124,208.331,0,10000,300
-8.76453e-06,5.37091e-06,0,0.116124,208.331,0,10000,300
-8.64182e-06,5.56622e-06,0,0.116124,208.331,0,10000,300
-8.51474e-06,5.75872e-06,0,0.116124,208.331,0,10000,300
-8.38338e-06,5.94833e-06,0,0.116124,208.331,0,10000,300
-8.2478e-06,6.13494e-06,0,0.116124,208.331,0,10000,300
-8.10807e-06,6.31846e-06,0,0.116124,208.331,0,10000,300
-7.96426e-06,6.4988e-06,0,0.116124,208.331,0,10000,300
-7.81644e-06,6.67586e-06,0,0.116124,208.331,0,10000,300
-7.66467e-06,6.84957e-06,0,0.116124,208.331,0,10000,300
-7.50905e-06,7.01983e-06,0,0.116124,208.331,0,10000,300
-7.34965e-06,7.18655e-06,0,0.116124,208.331,0,10000,300
-7.18655e-06,7.34965e-06,0,0.116124,208.331,0,10000,300
-7.01983e-06,7.50905e-06,0,0.116124,208.331,0,10000,300
