x,y,index
-0.000250521,0.000419301,2744
-0.000241049,0.000424817,2745
-0.000231457,0.000430118,2746
-0.000221747,0.000435204,2747
-0.000211926,0.00044007,2748
-0.000201999,0.000444714,2749
-0.000191969,0.000449134,2750
-0.000181843,0.000453329,2751
-0.000171626,0.000457295,2752
-0.000161322,0.000461031,2753
-0.000150936,0.000464534,2754
-0.000140475,0.000467804,2755
-0.000129943,0.000470838,2756
-0.000119346,0.000473635,2757
-0.000108688,0.000476194,2758
-9.7976e-05,0.000478513,2759
-8.72144e-05,0.000480591,2760
-7.64089e-05,0.000482427,2761
-6.55649e-05,0.00048402,2762
-5.4688e-05,0.000485369,2763
-4.37835e-05,0.000486474,2764
-3.28569e-05,0.000487334,2765
-2.19138e-05,0.000487948,2766
-1.09597e-05,0.000488317,2767
-0,0.00048844,2768
-0.000406795,2.4909e-20,2769
-0.000406692,9.12769e-06,2770
-0.000406385,1.82508e-05,2771
-0.000405873,2.73647e-05,2772
-0.000405157,3.64648e-05,2773
-0.000404237,4.55466e-05,2774
-0.000403113,5.46054e-05,2775
-0.000401786,6.36367e-05,2776
-0.000400257,7.2636e-05,2777
-0.000398527,8.15987e-05,2778
-0.000396596,9.05203e-05,2779
-0.000394465,9.93964e-05,2780
-0.000392135,0.000108222,2781
-0.000389608,0.000116994,2782
-0.000386885,0.000125706,2783
-0.000383967,0.000134356,2784
-0.000380855,0.000142937,2785
-0.000377552,0.000151447,2786
-0.000374059,0.000159881,2787
-0.000370377,0.000168233,2788
-0.000366509,0.000176502,2789
-0.000362457,0.000184681,2790
-0.000358222,0.000192767,2791
-0.000353806,0.000200757,2792
-0.000349212,0.000208645,2793
-0.000344443,0.000216428,2794
-0.0003395,0.000224102,2795
-0.000334386,0.000231663,2796
-0.000329104,0.000239108,2797
-0.000323656,0.000246432,2798
-0.000318045,0.000253632,2799
-0.000312274,0.000260705,2800
-0.000306346,0.000267646,2801
-0.000300263,0.000274452,2802
-0.000294029,0.000281121,2803
-0.000287647,0.000287647,2804
-0.000281121,0.000294029,2805
-0.000274452,0.000300263,2806
-0.000267646,0.000306346,2807
-0.000260705,0.000312274,2808
-0.000253632,0.000318045,2809
-0.000246432,0.000323656,2810
-0.000239108,0.000329104,2811
-0.000231663,0.000334386,2812
-0.000224102,0.0003395,2813
-0.000216428,0.000344443,2814
-0.000208645,0.000349212,2815
-0.000200757,0.000353806,2816
-0.000192767,0.000358222,2817
-0.000184681,0.000362457,2818
-0.000176502,0.000366509,2819
-0.000168233,0.000370377,2820
-0.000159881,0.000374059,2821
-0.000151447,0.000377552,2822
-0.000142937,0.000380855,2823
-0.000134356,0.000383967,2824
-0.000125706,0.000386885,2825
-0.000116994,0.000389608,2826
-0.000108222,0.000392135,2827
-9.93964e-05,0.000394465,2828
-9.05203e-05,0.000396596,2829
-8.15987e-05,0.000398527,2830
-7.2636e-05,0.000400257,2831
-6.36367e-05,0.000401786,2832
-5.46054e-05,0.000403113,2833
-4.55466e-05,0.000404237,2834
-3.64648e-05,0.000405157,2835
-2.73647e-05,0.000405873,2836
-1.82508e-05,0.000406385,2837
-9.12769e-06,0.000406692,2838
-0,0.000406795,2839
-0.000338757,2.07429e-20,2840
-0.000338671,7.60105e-06,2841
-0.000338416,1.51983e-05,2842
-0.000337989,2.27878e-05,2843
-0.000337393,3.03659e-05,2844
-0.000336627,3.79287e-05,2845
-0.000335691,4.54724e-05,2846
-0.000334586,5.29932e-05,2847
-0.000333313,6.04874e-05,2848
-0.000331872,6.7951e-05,2849
-0.000330263,7.53805e-05,2850
-0.000328489,8.2772e-05,2851
-0.000326549,9.01218e-05,2852
-0.000324445,9.74262e-05,2853
-0.000322177,0.000104682,2854
-0.000319747,0.000111884,2855
-0.000317156,0.000119031,2856
-0.000314405,0.000126117,2857
-0.000311496,0.00013314,2858
-0.00030843,0.000140096,2859
-0.000305209,0.000146981,2860
-0.000301834,0.000153792,2861
-0.000298308,0.000160526,2862
-0.000294631,0.000167179,2863
-0.000290805,0.000173748,2864
-0.000286834,0.000180229,2865
-0.000282717,0.00018662,2866
-0.000278459,0.000192917,2867
-0.00027406,0.000199116,2868
-0.000269523,0.000205215,2869
-0.000264851,0.000211211,2870
-0.000260045,0.000217101,2871
-0.000255108,0.000222881,2872
-0.000250043,0.000228549,2873
-0.000244852,0.000234102,2874
-0.000239537,0.000239537,2875
-0.000234102,0.000244852,2876
-0.000228549,0.000250043,2877
-0.000222881,0.000255108,2878
-0.000217101,0.000260045,2879
-0.000211211,0.000264851,2880
-0.000205215,0.000269523,2881
-0.000199116,0.00027406,2882
-0.000192917,0.000278459,2883
-0.00018662,0.000282717,2884
-0.000180229,0.000286834,2885
-0.000173748,0.000290805,2886
-0.000167179,0.000294631,2887
-0.000160526,0.000298308,2888
-0.000153792,0.000301834,2889
-0.000146981,0.000305209,2890
-0.000140096,0.00030843,2891
-0.00013314,0.000311496,2892
-0.000126117,0.000314405,2893
-0.000119031,0.000317156,2894
-0.000111884,0.000319747,2895
-0.000104682,0.000322177,2896
-9.74262e-05,0.000324445,2897
-9.01218e-05,0.000326549,2898
-8.2772e-05,0.000328489,2899
-7.53805e-05,0.000330263,2900
-6.7951e-05,0.000331872,2901
-6.04874e-05,0.000333313,2902
-5.29932e-05,0.000334586,2903
-4.54724e-05,0.000335691,2904
-3.79287e-05,0.000336627,2905
-3.03659e-05,0.000337393,2906
-2.27878e-05,0.000337989,2907
-1.51983e-05,0.000338416,2908
-7.60105e-06,0.000338671,2909
-0,0.000338757,2910
-0.000282058,1.72711e-20,2911
-0.000281987,6.32885e-06,2912
-0.000281774,1.26545e-05,2913
-0.00028142,1.89738e-05,2914
-0.000280923,2.52835e-05,2915
-0.000280285,3.15805e-05,2916
-0.000279506,3.78616e-05,2917
-0.000278586,4.41237e-05,2918
-0.000277526,5.03635e-05,2919
-0.000276326,5.65779e-05,2920
-0.000274987,6.27639e-05,2921
-0.000273509,6.89183e-05,2922
-0.000271894,7.50379e-05,2923
-0.000270142,8.11198e-05,2924
-0.000268254,8.71609e-05,2925
-0.00026623,9.3158e-05,2926
-0.000264073,9.91082e-05,2927
-0.000261783,0.000105009,2928
-0.000259361,0.000110856,2929
-0.000256808,0.000116648,2930
-0.000254126,0.000122381,2931
-0.000251316,0.000128052,2932
-0.000248379,0.000133659,2933
-0.000245318,0.000139198,2934
-0.000242133,0.000144668,2935
-0.000238826,0.000150064,2936
-0.000235398,0.000155385,2937
-0.000231853,0.000160628,2938
-0.00022819,0.00016579,2939
-0.000224413,0.000170868,2940
-0.000220522,0.000175861,2941
-0.000216521,0.000180764,2942
-0.00021241,0.000185577,2943
-0.000208193,0.000190297,2944
-0.00020387,0.00019492,2945
-0.000199445,0.000199445,2946
-0.00019492,0.00020387,2947
-0.000190297,0.000208193,2948
-0.000185577,0.00021241,2949
-0.000180764,0.000216521,2950
-0.000175861,0.000220522,2951
-0.000170868,0.000224413,2952
-0.00016579,0.00022819,2953
-0.000160628,0.000231853,2954
-0.000155385,0.000235398,2955
-0.000150064,0.000238826,2956
-0.000144668,0.000242133,2957
-0.000139198,0.000245318,2958
-0.000133659,0.000248379,2959
-0.000128052,0.000251316,2960
-0.000122381,0.000254126,2961
-0.000116648,0.000256808,2962
-0.000110856,0.000259361,2963
-0.000105009,0.000261783,2964
-9.91082e-05,0.000264073,2965
-9.3158e-05,0.00026623,2966
-8.71609e-05,0.000268254,2967
-8.11198e-05,0.000270142,2968
-7.50379e-05,0.000271894,2969
-6.89183e-05,0.000273509,2970
-6.27639e-05,0.000274987,2971
-5.65779e-05,0.000276326,2972
-5.03635e-05,0.000277526,2973
-4.41237e-05,0.000278586,2974
-3.78616e-05,0.000279506,2975
-3.15805e-05,0.000280285,2976
-2.52835e-05,0.000280923,2977
-1.89738e-05,0.00028142,2978
-1.26545e-05,0.000281774,2979
-6.32885e-06,0.000281987,2980
-0,0.000282058,2981
-0.00023481,1.4378e-20,2982
-0.000234751,5.26868e-06,2983
-0.000234573,1.05347e-05,2984
-0.000234278,1.57954e-05,2985
-0.000233865,2.10482e-05,2986
-0.000233333,2.62904e-05,2987
-0.000232685,3.15193e-05,2988
-0.000231919,3.67324e-05,2989
-0.000231036,4.19269e-05,2990
-0.000230037,4.71004e-05,2991
-0.000228923,5.22501e-05,2992
-0.000227693,5.73735e-05,2993
-0.000226348,6.24681e-05,2994
-0.000224889,6.75312e-05,2995
-0.000223317,7.25602e-05,2996
-0.000221633,7.75528e-05,2997
-0.000219837,8.25063e-05,2998
-0.000217931,8.74182e-05,2999
-0.000215914,9.22862e-05,3000
-0.000213789,9.71076e-05,3001
-0.000211556,0.00010188,3002
-0.000209217,0.000106601,3003
-0.000206773,0.000111269,3004
-0.000204224,0.000115881,3005
-0.000201572,0.000120434,3006
-0.000198819,0.000124926,3007
-0.000195966,0.000129356,3008
-0.000193014,0.000133721,3009
-0.000189965,0.000138018,3010
-0.00018682,0.000142245,3011
-0.000183582,0.000146402,3012
-0.000180251,0.000150484,3013
-0.000176829,0.00015449,3014
-0.000173318,0.000158419,3015
-0.000169719,0.000162268,3016
-0.000166036,0.000166036,3017
-0.000162268,0.000169719,3018
-0.000158419,0.000173318,3019
-0.00015449,0.000176829,3020
-0.000150484,0.000180251,3021
-0.000146402,0.000183582,3022
-0.000142245,0.00018682,3023
-0.000138018,0.000189965,3024
-0.000133721,0.000193014,3025
-0.000129356,0.000195966,3026
-0.000124926,0.000198819,3027
-0.000120434,0.000201572,3028
-0.000115881,0.000204224,3029
-0.000111269,0.000206773,3030
-0.000106601,0.000209217,3031
-0.00010188,0.000211556,3032
-9.71076e-05,0.000213789,3033
-9.22862e-05,0.000215914,3034
-8.74182e-05,0.000217931,3035
-8.25063e-05,0.000219837,3036
-7.75528e-05,0.000221633,3037
-7.25602e-05,0.000223317,3038
-6.75312e-05,0.000224889,3039
-6.24681e-05,0.000226348,3040
-5.73735e-05,0.000227693,3041
-5.22501e-05,0.000228923,3042
-4.71004e-05,0.000230037,3043
-4.19269e-05,0.000231036,3044
-3.67324e-05,0.000231919,3045
-3.15193e-05,0.000232685,3046
-2.62904e-05,0.000233333,3047
-2.10482e-05,0.000233865,3048
-1.57954e-05,0.000234278,3049
-1.05347e-05,0.000234573,3050
-5.26868e-06,0.000234751,3051
-0,0.00023481,3052
-0.000195436,1.1967e-20,3053
-0.000195387,4.38521e-06,3054
-0.000195239,8.7682e-06,3055
-0.000194993,1.31468e-05,3056
-0.000194649,1.75188e-05,3057
-0.000194207,2.18819e-05,3058
-0.000193667,2.6234e-05,3059
-0.00019303,3.05729e-05,3060
-0.000192295,3.48965e-05,3061
-0.000191464,3.92024e-05,3062
-0.000190536,4.34886e-05,3063
-0.000189512,4.77529e-05,3064
-0.000188393,5.19932e-05,3065
-0.000187179,5.62073e-05,3066
-0.000185871,6.03931e-05,3067
-0.000184469,6.45484e-05,3068
-0.000182974,6.86713e-05,3069
-0.000181387,7.27596e-05,3070
-0.000179709,7.68113e-05,3071
-0.00017794,8.08242e-05,3072
-0.000176082,8.47965e-05,3073
-0.000174135,8.87261e-05,3074
-0.0001721,9.2611e-05,3075
-0.000169979,9.64493e-05,3076
-0.000167772,0.000100239,3077
-0.00016548,0.000103978,3078
-0.000163106,0.000107665,3079
-0.000160649,0.000111298,3080
-0.000158111,0.000114874,3081
-0.000155494,0.000118393,3082
-0.000152798,0.000121852,3083
-0.000150025,0.00012525,3084
-0.000147177,0.000128585,3085
-0.000144255,0.000131855,3086
-0.00014126,0.000135059,3087
-0.000138194,0.000138194,3088
-0.000135059,0.00014126,3089
-0.000131855,0.000144255,3090
-0.000128585,0.000147177,3091
-0.00012525,0.000150025,3092
-0.000121852,0.000152798,3093
-0.000118393,0.000155494,3094
-0.000114874,0.000158111,3095
-0.000111298,0.000160649,3096
-0.000107665,0.000163106,3097
-0.000103978,0.00016548,3098
-0.000100239,0.000167772,3099
-9.64493e-05,0.000169979,3100
-9.2611e-05,0.0001721,3101
-8.87261e-05,0.000174135,3102
-8.47965e-05,0.000176082,3103
-8.08242e-05,0.00017794,3104
-7.68113e-05,0.000179709,3105
-7.27596e-05,0.000181387,3106
-6.86713e-05,0.000182974,3107
-6.45484e-05,0.000184469,3108
-6.03931e-05,0.000185871,3109
-5.62073e-05,0.000187179,3110
-5.19932e-05,0.000188393,3111
-4.77529e-05,0.000189512,3112
-4.34886e-05,0.000190536,3113
-3.92024e-05,0.000191464,3114
-3.48965e-05,0.000192295,3115
-3.05729e-05,0.00019303,3116
-2.6234e-05,0.000193667,3117
-2.18819e-05,0.000194207,3118
-1.75188e-05,0.000194649,3119
-1.31468e-05,0.000194993,3120
-8.7682e-06,0.000195239,3121
-4.38521e-06,0.000195387,3122
-0,0.000195436,3123
-0.000162625,9.95788e-21,3124
-0.000162584,3.64898e-06,3125
-0.000162461,7.29612e-06,3126
-0.000162256,1.09396e-05,3127
-0.00016197,1.45775e-05,3128
-0.000161602,1.82082e-05,3129
-0.000161153,2.18296e-05,3130
-0.000160622,2.54401e-05,3131
-0.000160011,2.90377e-05,3132
-0.000159319,3.26208e-05,3133
-0.000158547,3.61874e-05,3134
-0.000157695,3.97357e-05,3135
-0.000156764,4.32641e-05,3136
-0.000155754,4.67707e-05,3137
-0.000154665,5.02537e-05,3138
-0.000153499,5.37115e-05,3139
-0.000152255,5.71422e-05,3140
-0.000150934,6.05441e-05,3141
-0.000149538,6.39155e-05,3142
-0.000148066,6.72547e-05,3143
-0.00014652,7.05601e-05,3144
-0.000144899,7.383e-05,3145
-0.000143206,7.70627e-05,3146
-0.000141441,8.02565e-05,3147
-0.000139605,8.341e-05,3148
-0.000137698,8.65215e-05,3149
-0.000135722,8.95893e-05,3150
-0.000133678,9.26121e-05,3151
-0.000131566,9.55883e-05,3152
-0.000129388,9.85163e-05,3153
-0.000127145,0.000101395,3154
-0.000124838,0.000104222,3155
-0.000122468,0.000106997,3156
-0.000120036,0.000109718,3157
-0.000117544,0.000112384,3158
-0.000114993,0.000114993,3159
-0.000112384,0.000117544,3160
-0.000109718,0.000120036,3161
-0.000106997,0.000122468,3162
-0.000104222,0.000124838,3163
-0.000101395,0.000127145,3164
-9.85163e-05,0.000129388,3165
-9.55883e-05,0.000131566,3166
-9.26121e-05,0.000133678,3167
-8.95893e-05,0.000135722,3168
-8.65215e-05,0.000137698,3169
-8.341e-05,0.000139605,3170
-8.02565e-05,0.000141441,3171
-7.70627e-05,0.000143206,3172
-7.383e-05,0.000144899,3173
-7.05601e-05,0.00014652,3174
-6.72547e-05,0.000148066,3175
-6.39155e-05,0.000149538,3176
-6.05441e-05,0.000150934,3177
-5.71422e-05,0.000152255,3178
-5.37115e-05,0.000153499,3179
-5.02537e-05,0.000154665,3180
-4.67707e-05,0.000155754,3181
-4.32641e-05,0.000156764,3182
-3.97357e-05,0.000157695,3183
-3.61874e-05,0.000158547,3184
-3.26208e-05,0.000159319,3185
-2.90377e-05,0.000160011,3186
-2.54401e-05,0.000160622,3187
-2.18296e-05,0.000161153,3188
-1.82082e-05,0.000161602,3189
-1.45775e-05,0.00016197,3190
-1.09396e-05,0.000162256,3191
-7.29612e-06,0.000162461,3192
-3.64898e-06,0.000162584,3193
-0,0.000162625,3194
-0.000135282,8.28361e-21,3195
-0.000135248,3.03546e-06,3196
-0.000135145,6.06938e-06,3197
-0.000134975,9.10026e-06,3198
-0.000134737,1.21265e-05,3199
-0.000134431,1.51467e-05,3200
-0.000134057,1.81593e-05,3201
-0.000133616,2.11627e-05,3202
-0.000133108,2.41555e-05,3203
-0.000132532,2.7136e-05,3204
-0.00013189,3.0103e-05,3205
-0.000131181,3.30548e-05,3206
-0.000130406,3.59899e-05,3207
-0.000129566,3.89069e-05,3208
-0.00012866,4.18043e-05,3209
-0.00012769,4.46807e-05,3210
-0.000126655,4.75345e-05,3211
-0.000125557,5.03645e-05,3212
-0.000124395,5.3169e-05,3213
-0.000123171,5.59468e-05,3214
-0.000121884,5.86965e-05,3215
-0.000120537,6.14165e-05,3216
-0.000119128,6.41057e-05,3217
-0.00011766,6.67626e-05,3218
-0.000116132,6.93858e-05,3219
-0.000114546,7.19741e-05,3220
-0.000112902,7.45262e-05,3221
-0.000111202,7.70408e-05,3222
-0.000109445,7.95165e-05,3223
-0.000107633,8.19522e-05,3224
-0.000105767,8.43467e-05,3225
-0.000103848,8.66987e-05,3226
-0.000101877,8.9007e-05,3227
-9.98539e-05,9.12705e-05,3228
-9.77808e-05,9.3488e-05,3229
-9.56585e-05,9.56585e-05,3230
-9.3488e-05,9.77808e-05,3231
-9.12705e-05,9.98539e-05,3232
-8.9007e-05,0.000101877,3233
-8.66987e-05,0.000103848,3234
-8.43467e-05,0.000105767,3235
-8.19522e-05,0.000107633,3236
-7.95165e-05,0.000109445,3237
-7.70408e-05,0.000111202,3238
-7.45262e-05,0.000112902,3239
-7.19741e-05,0.000114546,3240
-6.93858e-05,0.000116132,3241
-6.67626e-05,0.00011766,3242
-6.41057e-05,0.000119128,3243
-6.14165e-05,0.000120537,3244
-5.86965e-05,0.000121884,3245
-5.59468e-05,0.000123171,3246
-5.3169e-05,0.000124395,3247
-5.03645e-05,0.000125557,3248
-4.75345e-05,0.000126655,3249
-4.46807e-05,0.00012769,3250
-4.18043e-05,0.00012866,3251
-3.89069e-05,0.000129566,3252
-3.59899e-05,0.000130406,3253
-3.30548e-05,0.000131181,3254
-3.0103e-05,0.00013189,3255
-2.7136e-05,0.000132532,3256
-2.41555e-05,0.000133108,3257
-2.11627e-05,0.000133616,3258
-1.81593e-05,0.000134057,3259
-1.51467e-05,0.000134431,3260
-1.21265e-05,0.000134737,3261
-9.10026e-06,0.000134975,3262
-6.06938e-06,0.000135145,3263
-3.03546e-06,0.000135248,3264
-0,0.000135282,3265
-0.000112496,6.88838e-21,3266
-0.000112467,2.52419e-06,3267
-0.000112383,5.0471e-06,3268
-0.000112241,7.56748e-06,3269
-0.000112043,1.0084e-05,3270
-0.000111788,1.25955e-05,3271
-0.000111478,1.51007e-05,3272
-0.000111111,1.75982e-05,3273
-0.000110688,2.00869e-05,3274
-0.000110209,2.25655e-05,3275
-0.000109675,2.50327e-05,3276
-0.000109086,2.74873e-05,3277
-0.000108442,2.9928e-05,3278
-0.000107743,3.23537e-05,3279
-0.00010699,3.47631e-05,3280
-0.000106183,3.7155e-05,3281
-0.000105322,3.95282e-05,3282
-0.000104409,4.18815e-05,3283
-0.000103443,4.42137e-05,3284
-0.000102425,4.65236e-05,3285
-0.000101355,4.88101e-05,3286
-0.000100234,5.1072e-05,3287
-9.90633e-05,5.33082e-05,3288
-9.78422e-05,5.55176e-05,3289
-9.65719e-05,5.7699e-05,3290
-9.52529e-05,5.98514e-05,3291
-9.3886e-05,6.19736e-05,3292
-9.24718e-05,6.40646e-05,3293
-9.1011e-05,6.61234e-05,3294
-8.95044e-05,6.81488e-05,3295
-8.79527e-05,7.014e-05,3296
-8.63568e-05,7.20958e-05,3297
-8.47174e-05,7.40153e-05,3298
-8.30353e-05,7.58976e-05,3299
-8.13114e-05,7.77416e-05,3300
-7.95465e-05,7.95465e-05,3301
-7.77416e-05,8.13114e-05,3302
-7.58976e-05,8.30353e-05,3303
-7.40153e-05,8.47174e-05,3304
-7.20958e-05,8.63568e-05,3305
-7.014e-05,8.79527e-05,3306
-6.81488e-05,8.95044e-05,3307
-6.61234e-05,9.1011e-05,3308
-6.40646e-05,9.24718e-05,3309
-6.19736e-05,9.3886e-05,3310
-5.98514e-05,9.52529e-05,3311
-5.7699e-05,9.65719e-05,3312
-5.55176e-05,9.78422e-05,3313
-5.33082e-05,9.90633e-05,3314
-5.1072e-05,0.000100234,3315
-4.88101e-05,0.000101355,3316
-4.65236e-05,0.000102425,3317
-4.42137e-05,0.000103443,3318
-4.18815e-05,0.000104409,3319
-3.95282e-05,0.000105322,3320
-3.7155e-05,0.000106183,3321
-3.47631e-05,0.00010699,3322
-3.23537e-05,0.000107743,3323
-2.9928e-05,0.000108442,3324
-2.74873e-05,0.000109086,3325
-2.50327e-05,0.000109675,3326
-2.25655e-05,0.000110209,3327
-2.00869e-05,0.000110688,3328
-1.75982e-05,0.000111111,3329
-1.51007e-05,0.000111478,3330
-1.25955e-05,0.000111788,3331
-1.0084e-05,0.000112043,3332
-7.56748e-06,0.000112241,3333
-5.0471e-06,0.000112383,3334
-2.52419e-06,0.000112467,3335
-0,0.000112496,3336
-9.35076e-05,5.72569e-21,3337
-9.34841e-05,2.09813e-06,3338
-9.34135e-05,4.1952e-06,3339
-9.32958e-05,6.29017e-06,3340
-9.31312e-05,8.38196e-06,3341
-9.29197e-05,1.04695e-05,3342
-9.26614e-05,1.25518e-05,3343
-9.23564e-05,1.46278e-05,3344
-9.20049e-05,1.66964e-05,3345
-9.16071e-05,1.87566e-05,3346
-9.11632e-05,2.08074e-05,3347
-9.06734e-05,2.28477e-05,3348
-9.01379e-05,2.48765e-05,3349
-8.9557e-05,2.68927e-05,3350
-8.8931e-05,2.88954e-05,3351
-8.82603e-05,3.08836e-05,3352
-8.75451e-05,3.28562e-05,3353
-8.67858e-05,3.48123e-05,3354
-8.59829e-05,3.67508e-05,3355
-8.51366e-05,3.86709e-05,3356
-8.42475e-05,4.05714e-05,3357
-8.33159e-05,4.24516e-05,3358
-8.23424e-05,4.43103e-05,3359
-8.13274e-05,4.61468e-05,3360
-8.02715e-05,4.796e-05,3361
-7.91752e-05,4.97491e-05,3362
-7.8039e-05,5.15131e-05,3363
-7.68635e-05,5.32511e-05,3364
-7.56493e-05,5.49624e-05,3365
-7.4397e-05,5.6646e-05,3366
-7.31072e-05,5.83011e-05,3367
-7.17806e-05,5.99268e-05,3368
-7.04179e-05,6.15223e-05,3369
-6.90198e-05,6.30868e-05,3370
-6.75868e-05,6.46196e-05,3371
-6.61199e-05,6.61199e-05,3372
-6.46196e-05,6.75868e-05,3373
-6.30868e-05,6.90198e-05,3374
-6.15223e-05,7.04179e-05,3375
-5.99268e-05,7.17806e-05,3376
-5.83011e-05,7.31072e-05,3377
-5.6646e-05,7.4397e-05,3378
-5.49624e-05,7.56493e-05,3379
-5.32511e-05,7.68635e-05,3380
-5.15131e-05,7.8039e-05,3381
-4.97491e-05,7.91752e-05,3382
-4.796e-05,8.02715e-05,3383
-4.61468e-05,8.13274e-05,3384
-4.43103e-05,8.23424e-05,3385
-4.24516e-05,8.33159e-05,3386
-4.05714e-05,8.42475e-05,3387
-3.86709e-05,8.51366e-05,3388
-3.67508e-05,8.59829e-05,3389
-3.48123e-05,8.67858e-05,3390
-3.28562e-05,8.75451e-05,3391
-3.08836e-05,8.82603e-05,3392
-2.88954e-05,8.8931e-05,3393
-2.68927e-05,8.9557e-05,3394
-2.48765e-05,9.01379e-05,3395
-2.28477e-05,9.06734e-05,3396
-2.08074e-05,9.11632e-05,3397
-1.87566e-05,9.16071e-05,3398
-1.66964e-05,9.20049e-05,3399
-1.46278e-05,9.23564e-05,3400
-1.25518e-05,9.26614e-05,3401
-1.04695e-05,9.29197e-05,3402
-8.38196e-06,9.31312e-05,3403
-6.29017e-06,9.32958e-05,3404
-4.1952e-06,9.34135e-05,3405
-2.09813e-06,9.34841e-05,3406
-0,9.35076e-05,3407
-7.76842e-05,4.75678e-21,3408
-7.76646e-05,1.74308e-06,3409
-7.76059e-05,3.48529e-06,3410
-7.75082e-05,5.22574e-06,3411
-7.73714e-05,6.96356e-06,3412
-7.71957e-05,8.69787e-06,3413
-7.69811e-05,1.04278e-05,3414
-7.67278e-05,1.21525e-05,3415
-7.64358e-05,1.3871e-05,3416
-7.61053e-05,1.55826e-05,3417
-7.57365e-05,1.72864e-05,3418
-7.53295e-05,1.89814e-05,3419
-7.48847e-05,2.06669e-05,3420
-7.44021e-05,2.23419e-05,3421
-7.3882e-05,2.40057e-05,3422
-7.33248e-05,2.56575e-05,3423
-7.27306e-05,2.72963e-05,3424
-7.20998e-05,2.89213e-05,3425
-7.14328e-05,3.05318e-05,3426
-7.07297e-05,3.21269e-05,3427
-6.9991e-05,3.37059e-05,3428
-6.92171e-05,3.52679e-05,3429
-6.84083e-05,3.68121e-05,3430
-6.75651e-05,3.83378e-05,3431
-6.66879e-05,3.98442e-05,3432
-6.57771e-05,4.13305e-05,3433
-6.48331e-05,4.2796e-05,3434
-6.38566e-05,4.42399e-05,3435
-6.28478e-05,4.56616e-05,3436
-6.18074e-05,4.70603e-05,3437
-6.07359e-05,4.84353e-05,3438
-5.96338e-05,4.97859e-05,3439
-5.85017e-05,5.11114e-05,3440
-5.73402e-05,5.24112e-05,3441
-5.61497e-05,5.36846e-05,3442
-5.4931e-05,5.4931e-05,3443
-5.36846e-05,5.61497e-05,3444
-5.24112e-05,5.73402e-05,3445
-5.11114e-05,5.85017e-05,3446
-4.97859e-05,5.96338e-05,3447
-4.84353e-05,6.07359e-05,3448
-4.70603e-05,6.18074e-05,3449
-4.56616e-05,6.28478e-05,3450
-4.42399e-05,6.38566e-05,3451
-4.2796e-05,6.48331e-05,3452
-4.13305e-05,6.57771e-05,3453
-3.98442e-05,6.66879e-05,3454
-3.83378e-05,6.75651e-05,3455
-3.68121e-05,6.84083e-05,3456
-3.52679e-05,6.92171e-05,3457
-3.37059e-05,6.9991e-05,3458
-3.21269e-05,7.07297e-05,3459
-3.05318e-05,7.14328e-05,3460
-2.89213e-05,7.20998e-05,3461
-2.72963e-05,7.27306e-05,3462
-2.56575e-05,7.33248e-05,3463
-2.40057e-05,7.3882e-05,3464
-2.23419e-05,7.44021e-05,3465
-2.06669e-05,7.48847e-05,3466
-1.89814e-05,7.53295e-05,3467
-1.72864e-05,7.57365e-05,3468
-1.55826e-05,7.61053e-05,3469
-1.3871e-05,7.64358e-05,3470
-1.21525e-05,7.67278e-05,3471
-1.04278e-05,7.69811e-05,3472
-8.69787e-06,7.71957e-05,3473
-6.96356e-06,7.73714e-05,3474
-5.22574e-06,7.75082e-05,3475
-3.48529e-06,7.76059e-05,3476
-1.74308e-06,7.76646e-05,3477
-0,7.76842e-05,3478
-6.4498e-05,3.94936e-21,3479
-6.44817e-05,1.44721e-06,3480
-6.4433e-05,2.89369e-06,3481
-6.43519e-05,4.33871e-06,3482
-6.42383e-05,5.78155e-06,3483
-6.40924e-05,7.22148e-06,3484
-6.39142e-05,8.65777e-06,3485
-6.37039e-05,1.00897e-05,3486
-6.34614e-05,1.15166e-05,3487
-6.31871e-05,1.29376e-05,3488
-6.28809e-05,1.43521e-05,3489
-6.2543e-05,1.57595e-05,3490
-6.21736e-05,1.71588e-05,3491
-6.1773e-05,1.85496e-05,3492
-6.13412e-05,1.9931e-05,3493
-6.08785e-05,2.13023e-05,3494
-6.03852e-05,2.2663e-05,3495
-5.98615e-05,2.40122e-05,3496
-5.93077e-05,2.53493e-05,3497
-5.87239e-05,2.66737e-05,3498
-5.81107e-05,2.79846e-05,3499
-5.74681e-05,2.92815e-05,3500
-5.67966e-05,3.05636e-05,3501
-5.60965e-05,3.18303e-05,3502
-5.53682e-05,3.3081e-05,3503
-5.4612e-05,3.4315e-05,3504
-5.38283e-05,3.55317e-05,3505
-5.30175e-05,3.67306e-05,3506
-5.21799e-05,3.79109e-05,3507
-5.13162e-05,3.90722e-05,3508
-5.04265e-05,4.02138e-05,3509
-4.95115e-05,4.13352e-05,3510
-4.85716e-05,4.24357e-05,3511
-4.76072e-05,4.35149e-05,3512
-4.66188e-05,4.45721e-05,3513
-4.56069e-05,4.56069e-05,3514
-4.45721e-05,4.66188e-05,3515
-4.35149e-05,4.76072e-05,3516
-4.24357e-05,4.85716e-05,3517
-4.13352e-05,4.95115e-05,3518
-4.02138e-05,5.04265e-05,3519
-3.90722e-05,5.13162e-05,3520
-3.79109e-05,5.21799e-05,3521
-3.67306e-05,5.30175e-05,3522
-3.55317e-05,5.38283e-05,3523
